,filename,folder,typeset,scene,objectIsPart,objectPresence,_seg.png,_parts_1.png,_parts_2.png,_parts_3.png
13146,['ADE_train_00013147.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13147,['ADE_train_00013148.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13148,['ADE_train_00013149.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13149,['ADE_train_00013150.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13150,['ADE_train_00013151.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13151,['ADE_train_00013152.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13152,['ADE_train_00013153.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13153,['ADE_train_00013154.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13154,['ADE_train_00013155.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13155,['ADE_train_00013156.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13156,['ADE_train_00013157.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13157,['ADE_train_00013158.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13158,['ADE_train_00013159.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13159,['ADE_train_00013160.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13160,['ADE_train_00013161.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13161,['ADE_train_00013162.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
13162,['ADE_train_00013163.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13163,['ADE_train_00013164.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13164,['ADE_train_00013165.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13165,['ADE_train_00013166.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13166,['ADE_train_00013167.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13167,['ADE_train_00013168.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13168,['ADE_train_00013169.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13169,['ADE_train_00013170.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13170,['ADE_train_00013171.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13171,['ADE_train_00013172.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13172,['ADE_train_00013173.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13173,['ADE_train_00013174.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13174,['ADE_train_00013175.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13175,['ADE_train_00013176.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13176,['ADE_train_00013177.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13177,['ADE_train_00013178.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13178,['ADE_train_00013179.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13179,['ADE_train_00013180.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13180,['ADE_train_00013181.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
13181,['ADE_train_00013182.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13182,['ADE_train_00013183.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13183,['ADE_train_00013184.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13184,['ADE_train_00013185.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13185,['ADE_train_00013186.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13186,['ADE_train_00013187.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13187,['ADE_train_00013188.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13188,['ADE_train_00013189.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13189,['ADE_train_00013190.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13190,['ADE_train_00013191.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13191,['ADE_train_00013192.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13192,['ADE_train_00013193.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13193,['ADE_train_00013194.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13194,['ADE_train_00013195.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13195,['ADE_train_00013196.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13196,['ADE_train_00013197.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13197,['ADE_train_00013198.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13198,['ADE_train_00013199.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13199,['ADE_train_00013200.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13200,['ADE_train_00013201.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13201,['ADE_train_00013202.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
13202,['ADE_train_00013203.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13203,['ADE_train_00013204.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13204,['ADE_train_00013205.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13205,['ADE_train_00013206.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13206,['ADE_train_00013207.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13207,['ADE_train_00013208.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13208,['ADE_train_00013209.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13209,['ADE_train_00013210.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13210,['ADE_train_00013211.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13211,['ADE_train_00013212.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13212,['ADE_train_00013213.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13213,['ADE_train_00013214.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13214,['ADE_train_00013215.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13215,['ADE_train_00013216.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13216,['ADE_train_00013217.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13217,['ADE_train_00013218.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13218,['ADE_train_00013219.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13219,['ADE_train_00013220.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13220,['ADE_train_00013221.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13221,['ADE_train_00013222.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13222,['ADE_train_00013223.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13223,['ADE_train_00013224.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13224,['ADE_train_00013225.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13225,['ADE_train_00013226.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13226,['ADE_train_00013227.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13227,['ADE_train_00013228.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13228,['ADE_train_00013229.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13229,['ADE_train_00013230.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13230,['ADE_train_00013231.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13231,['ADE_train_00013232.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13232,['ADE_train_00013233.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13233,['ADE_train_00013234.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13234,['ADE_train_00013235.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13235,['ADE_train_00013236.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13236,['ADE_train_00013237.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
13237,['ADE_train_00013238.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13238,['ADE_train_00013239.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13239,['ADE_train_00013240.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13240,['ADE_train_00013241.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13241,['ADE_train_00013242.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13242,['ADE_train_00013243.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13243,['ADE_train_00013244.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13244,['ADE_train_00013245.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13245,['ADE_train_00013246.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13246,['ADE_train_00013247.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13247,['ADE_train_00013248.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13248,['ADE_train_00013249.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13249,['ADE_train_00013250.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
13250,['ADE_train_00013251.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13251,['ADE_train_00013252.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13252,['ADE_train_00013253.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,True,False
13253,['ADE_train_00013254.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13254,['ADE_train_00013255.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13255,['ADE_train_00013256.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13256,['ADE_train_00013257.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13257,['ADE_train_00013258.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13258,['ADE_train_00013259.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13259,['ADE_train_00013260.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13260,['ADE_train_00013261.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13261,['ADE_train_00013262.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13262,['ADE_train_00013263.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13263,['ADE_train_00013264.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13264,['ADE_train_00013265.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13265,['ADE_train_00013266.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13266,['ADE_train_00013267.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13267,['ADE_train_00013268.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13268,['ADE_train_00013269.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13269,['ADE_train_00013270.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13270,['ADE_train_00013271.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13271,['ADE_train_00013272.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
13272,['ADE_train_00013273.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13273,['ADE_train_00013274.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13274,['ADE_train_00013275.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13275,['ADE_train_00013276.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13276,['ADE_train_00013277.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13277,['ADE_train_00013278.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13278,['ADE_train_00013279.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13279,['ADE_train_00013280.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13280,['ADE_train_00013281.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13281,['ADE_train_00013282.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13282,['ADE_train_00013283.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,False,False,False
13283,['ADE_train_00013284.jpg'],['ADE20K_2016_07_26/images/training/misc'],1,['~not labeled'],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.],True,True,False,False
